  Time                  I(Rs)                 V(R40:2)              V(C2:+)              
  7.361448478361e-003  -1.027032600918e+000  4.108130403673e+000  3.823400899451e-001  
  7.362448501249e-003  -1.021416737864e+000  4.085666951457e+000  3.803080358590e-001  
  7.363448524137e-003  -1.015753203306e+000  4.063012813225e+000  3.782609671755e-001  
  7.364448547025e-003  -1.010044008844e+000  4.040176035378e+000  3.761989647132e-001  
  7.365448569913e-003  -1.004289759649e+000  4.017159038596e+000  3.741221098800e-001  
  7.366448592802e-003  -9.985092307542e-001  3.994036923017e+000  3.720304846704e-001  
  7.367448615690e-003  -9.926818235782e-001  3.970727294313e+000  3.699241716620e-001  
  7.368448638578e-003  -9.868101698259e-001  3.947240679304e+000  3.678032540121e-001  
  7.369448661466e-003  -9.808939385685e-001  3.923575754274e+000  3.656678154549e-001  
  7.370448684354e-003  -9.749534072005e-001  3.899813628802e+000  3.635179402976e-001  
  7.371448707242e-003  -9.689709728015e-001  3.875883891206e+000  3.613537134176e-001  
  7.372448730131e-003  -9.629385315591e-001  3.851754126237e+000  3.591752202586e-001  
  7.373448753019e-003  -9.568615161052e-001  3.827446064421e+000  3.569825468278e-001  
  7.374448775907e-003  -9.507621348439e-001  3.803048539376e+000  3.547757796923e-001  
  7.375448798795e-003  -9.446187044103e-001  3.778474817641e+000  3.525550059752e-001  
  7.376448821683e-003  -9.384260820658e-001  3.753704328263e+000  3.503203133531e-001  
  7.377448844572e-003  -9.321875213919e-001  3.728750085568e+000  3.480717900517e-001  
  7.378448867460e-003  -9.259520613753e-001  3.703808245501e+000  3.458095248430e-001  
  7.379448890348e-003  -9.196622018999e-001  3.678648807600e+000  3.435336070415e-001  
  7.380448913236e-003  -9.133309688171e-001  3.653323875268e+000  3.412441265006e-001  
  7.381448936124e-003  -9.069457235466e-001  3.627782894186e+000  3.389411736091e-001  
  7.382448959012e-003  -9.005400463051e-001  3.602160185221e+000  3.366248392880e-001  
  7.383448981901e-003  -8.940967467359e-001  3.576386986944e+000  3.342952149862e-001  
  7.384449004789e-003  -8.876190907565e-001  3.550476363026e+000  3.319523926776e-001  
  7.385449027677e-003  -8.810838360552e-001  3.524335344221e+000  3.295964648571e-001  
  7.386449050565e-003  -8.745367168230e-001  3.498146867292e+000  3.272275245368e-001  
  7.387449073453e-003  -8.679585713321e-001  3.471834285328e+000  3.248456652429e-001  
  7.388449096342e-003  -8.613319869960e-001  3.445327947984e+000  3.224509810112e-001  
  7.389449119230e-003  -8.546710662290e-001  3.418684264916e+000  3.200435663842e-001  
  7.390449142118e-003  -8.479716285114e-001  3.391886514046e+000  3.176235164068e-001  
  7.391449165006e-003  -8.412543923823e-001  3.365017569529e+000  3.151909266228e-001  
  7.392449187894e-003  -8.344871791170e-001  3.337948716468e+000  3.127458930711e-001  
  7.393449210783e-003  -8.276798634788e-001  3.310719453915e+000  3.102885122819e-001  
  7.394449233671e-003  -8.208463408734e-001  3.283385363494e+000  3.078188812728e-001  
  7.395449256559e-003  -8.139975682181e-001  3.255990272872e+000  3.053370975450e-001  
  7.396449279447e-003  -8.070924594438e-001  3.228369837775e+000  3.028432590797e-001  
  7.397449302335e-003  -8.001592771711e-001  3.200637108684e+000  3.003374643337e-001  
  7.398449325223e-003  -7.931939308753e-001  3.172775723501e+000  2.978198122361e-001  
  7.399449348112e-003  -7.862015617038e-001  3.144806246815e+000  2.952904021841e-001  
  7.400449371000e-003  -7.791699698440e-001  3.116679879376e+000  2.927493340390e-001  
  7.401449393888e-003  -7.721091941187e-001  3.088436776475e+000  2.901967081224e-001  
  7.402449416776e-003  -7.650164185580e-001  3.060065674232e+000  2.876326252121e-001  
  7.403449439664e-003  -7.579067813438e-001  3.031627125375e+000  2.850571865386e-001  
  7.404449462553e-003  -7.507479234989e-001  3.002991693996e+000  2.824704937803e-001  
  7.405449485441e-003  -7.435626631213e-001  2.974250652485e+000  2.798726490600e-001  
  7.406449508329e-003  -7.363388452216e-001  2.945355380887e+000  2.772637549411e-001  
  7.407449531217e-003  -7.290991768947e-001  2.916396707579e+000  2.746439144227e-001  
  7.408449554105e-003  -7.218245533312e-001  2.887298213325e+000  2.720132309366e-001  
  7.409449576993e-003  -7.145318659029e-001  2.858127463611e+000  2.693718083422e-001  
  7.410449599882e-003  -7.071840963507e-001  2.828736385403e+000  2.667197509233e-001  
  7.411449622770e-003  -6.998292033664e-001  2.799316813466e+000  2.640571633834e-001  
  7.412449645658e-003  -6.924477036836e-001  2.769790814734e+000  2.613841508415e-001  
  7.413449668546e-003  -6.850259211075e-001  2.740103684430e+000  2.587008188286e-001  
  7.414449691434e-003  -6.775795217618e-001  2.710318087047e+000  2.560072732828e-001  
  7.415449714323e-003  -6.701077857945e-001  2.680431143178e+000  2.533036205455e-001  
  7.416449737211e-003  -6.626136695866e-001  2.650454678347e+000  2.505899673573e-001  
  7.417449760099e-003  -6.550870849215e-001  2.620348339686e+000  2.478664208534e-001  
  7.418449782987e-003  -6.475291735930e-001  2.590116694372e+000  2.451330885596e-001  
  7.419449805875e-003  -6.399570369000e-001  2.559828147600e+000  2.423900783883e-001  
  7.420449828763e-003  -6.323603212968e-001  2.529441285187e+000  2.396374986336e-001  
  7.421449851652e-003  -6.247302779757e-001  2.498921111903e+000  2.368754579678e-001  
  7.422449874540e-003  -6.170887618410e-001  2.468355047364e+000  2.341040654364e-001  
  7.423449897428e-003  -6.094117764399e-001  2.437647105760e+000  2.313234304542e-001  
  7.424449920316e-003  -6.017164923311e-001  2.406865969324e+000  2.285336628011e-001  
  7.425449943204e-003  -5.939977292634e-001  2.375990917053e+000  2.257348726173e-001  
  7.426449966093e-003  -5.862590488830e-001  2.345036195532e+000  2.229271703993e-001  
  7.427449988981e-003  -5.785015160699e-001  2.314006064280e+000  2.201106669954e-001  
  7.428450011869e-003  -5.707220759058e-001  2.282888303623e+000  2.172854736015e-001  
  7.429450034757e-003  -5.629218860644e-001  2.251687544258e+000  2.144517017565e-001  
  7.430450057645e-003  -5.551064414963e-001  2.220425765985e+000  2.116094633380e-001  
  7.431450080533e-003  -5.472789619876e-001  2.189115847950e+000  2.087588705577e-001  
  7.432450103422e-003  -5.394290762789e-001  2.157716305116e+000  2.059000359574e-001  
  7.433450126310e-003  -5.315579733728e-001  2.126231893491e+000  2.030330724042e-001  
  7.434450149198e-003  -5.236710542979e-001  2.094684217192e+000  2.001580930860e-001  
  7.435450172086e-003  -5.157700477591e-001  2.063080191036e+000  1.972752115073e-001  
  7.436450194974e-003  -5.078514908083e-001  2.031405963233e+000  1.943845414845e-001  
  7.437450217863e-003  -4.998347761739e-001  1.999339104696e+000  1.914861971416e-001  
  7.438450240751e-003  -4.917088045698e-001  1.966835218279e+000  1.885802929054e-001  
  7.439450263639e-003  -4.835948569534e-001  1.934379427813e+000  1.856669435014e-001  
  7.440450286527e-003  -4.755112640909e-001  1.902045056364e+000  1.827462639488e-001  
  7.441450309415e-003  -4.674008584437e-001  1.869603433775e+000  1.798183695564e-001  
  7.442450332304e-003  -4.592583885587e-001  1.837033554235e+000  1.768833759176e-001  
  7.443450355192e-003  -4.510980154064e-001  1.804392061626e+000  1.739413989064e-001  
  7.444450378080e-003  -4.429247621207e-001  1.771699048483e+000  1.709925546723e-001  
  7.445450400968e-003  -4.347221420313e-001  1.738888568125e+000  1.680369596359e-001  
  7.446450423856e-003  -4.264979323973e-001  1.705991729589e+000  1.650747304843e-001  
  7.447450446744e-003  -4.182615297304e-001  1.673046118922e+000  1.621059841668e-001  
  7.448450469633e-003  -4.100132146184e-001  1.640052858474e+000  1.591308378895e-001  
  7.449450492521e-003  -4.017378463528e-001  1.606951385411e+000  1.561494091118e-001  
  7.450450515409e-003  -3.934425949240e-001  1.573770379696e+000  1.531618155405e-001  
  7.451450538297e-003  -3.851375689506e-001  1.540550275802e+000  1.501681751262e-001  
  7.452450561185e-003  -3.768193731940e-001  1.507277492776e+000  1.471686060581e-001  
  7.453450584074e-003  -3.684784705120e-001  1.473913882048e+000  1.441632267594e-001  
  7.454450606962e-003  -3.601167835157e-001  1.440467134063e+000  1.411521558829e-001  
  7.455450629850e-003  -3.517526359010e-001  1.407010543604e+000  1.381355123059e-001  
  7.456450652738e-003  -3.433808439877e-001  1.373523375951e+000  1.351134151257e-001  
  7.457450675626e-003  -3.349775873133e-001  1.339910349253e+000  1.320859836551e-001  
  7.458450698514e-003  -3.265524917322e-001  1.306209966929e+000  1.290533374173e-001  
  7.459450721403e-003  -3.181127142338e-001  1.272450856935e+000  1.260155961415e-001  
  7.460450744291e-003  -3.096684404403e-001  1.238673761761e+000  1.229728797580e-001  
  7.461450767179e-003  -3.012341313324e-001  1.204936525330e+000  1.199253083935e-001  
  7.462450790067e-003  -2.927644024614e-001  1.171057609846e+000  1.168730023665e-001  
  7.463450812955e-003  -2.842730480953e-001  1.137092192381e+000  1.138160821823e-001  
  7.464450835844e-003  -2.757681790537e-001  1.103072716215e+000  1.107546685283e-001  
  7.465450858732e-003  -2.672626976487e-001  1.069050790595e+000  1.076888822695e-001  
  7.466450881620e-003  -2.587417728759e-001  1.034967091504e+000  1.046188444434e-001  
  7.467450904508e-003  -2.502184194994e-001  1.000873677998e+000  1.015446762554e-001  
  7.468450927396e-003  -2.416865212660e-001  9.667460850639e-001  9.846649907397e-002  
  7.469450950284e-003  -2.331318715002e-001  9.325274860008e-001  9.538443442579e-002  
  7.470450973173e-003  -2.245599231148e-001  8.982396924591e-001  9.229860399108e-002  
  7.471450996061e-003  -2.159944375149e-001  8.639777500594e-001  8.920912959873e-002  
  7.472451018949e-003  -2.074279366124e-001  8.297117464495e-001  8.611613322147e-002  
  7.473451041837e-003  -1.988275325505e-001  7.953101302021e-001  8.301973697110e-002  
  7.474451064725e-003  -1.902165223891e-001  7.608660895562e-001  7.992006309363e-002  
  7.475451087614e-003  -1.816094114089e-001  7.264376456354e-001  7.681723396449e-002  
  7.476451110502e-003  -1.730058989356e-001  6.920235957424e-001  7.371137208366e-002  
  7.477451133390e-003  -1.643870267986e-001  6.575481071946e-001  7.060260007086e-002  
  7.478451156278e-003  -1.557399450045e-001  6.229597800181e-001  6.749104066071e-002  
  7.479451179166e-003  -1.471020589665e-001  5.884082358661e-001  6.437681669787e-002  
  7.480451202054e-003  -1.384641754657e-001  5.538567018628e-001  6.126005113220e-002  
  7.481451224943e-003  -1.298103125970e-001  5.192412503879e-001  5.814086701389e-002  
  7.482451247831e-003  -1.211479321324e-001  4.845917285296e-001  5.501938748864e-002  
  7.483451270719e-003  -1.124859696573e-001  4.499438786292e-001  5.189573579274e-002  
  7.484451293607e-003  -1.038174537961e-001  4.152698151846e-001  4.877003524827e-002  
  7.485451316495e-003  -9.514731401022e-002  3.805892560409e-001  4.564240925818e-002  
  7.486451339384e-003  -8.646161666033e-002  3.458464666413e-001  4.251298130145e-002  
  7.487451362272e-003  -7.777670148398e-002  3.111068059359e-001  3.938187492817e-002  
  7.488451385160e-003  -6.908863479646e-002  2.763545391859e-001  3.624921375473e-002  
  7.489451408048e-003  -6.039856265309e-002  2.415942506123e-001  3.311512145890e-002  
  7.490451430936e-003  -5.170570759481e-002  2.068228303793e-001  2.997972177492e-002  
  7.491451453825e-003  -4.300488423871e-002  1.720195369548e-001  2.684313848869e-002  
  7.492451476713e-003  -3.430258107163e-002  1.372103242865e-001  2.370549543279e-002  
  7.493451499601e-003  -2.559323469378e-002  1.023729387751e-001  2.056691648170e-002  
  7.494451522489e-003  -1.688643219847e-002  6.754572879389e-002  1.742752554678e-002  
  7.495451545377e-003  -8.190131336221e-003  3.276052534489e-002  1.428744657150e-002  
  7.496451568265e-003  5.155650605943e-004  -2.062260242377e-003  1.114680352648e-002  
  7.497451591154e-003  9.234309501687e-003  -3.693723800675e-002  8.005720404596e-003  
  7.498451614042e-003  1.794985322021e-002  -7.179941288083e-002  4.864321216106e-003  
  7.499451636930e-003  2.665385334146e-002  -1.066154133658e-001  1.722729983757e-003  
  7.500451659818e-003  3.536387117238e-002  -1.414554846895e-001  -1.418929262136e-003  
  7.501451682706e-003  4.408078306682e-002  -1.763231322673e-001  -4.560532488567e-003  
  7.502451705595e-003  5.279993507954e-002  -2.111997403182e-001  -7.701955664742e-003  
  7.503451728483e-003  6.150106314996e-002  -2.460042525999e-001  -1.084307476698e-002  
  7.504451751371e-003  7.019155142805e-002  -2.807662057122e-001  -1.398376578359e-002  
  7.505451774259e-003  7.890302014811e-002  -3.156120805925e-001  -1.712390471981e-002  
  7.506451797147e-003  8.762050745158e-002  -3.504820298063e-001  -2.026336760264e-002  
  7.507451820035e-003  9.631905521887e-002  -3.852762208755e-001  -2.340203048579e-002  
  7.508451842924e-003  1.050104795669e-001  -4.200419182675e-001  -2.653976945456e-002  
  7.509451865812e-003  1.137081755998e-001  -4.548327023994e-001  -2.967646063072e-002  
  7.510451888700e-003  1.224094476417e-001  -4.896377905669e-001  -3.281198017738e-002  
  7.511451911588e-003  1.310942916319e-001  -5.243771665278e-001  -3.594620430396e-002  
  7.512451934476e-003  1.397725250092e-001  -5.590901000366e-001  -3.907900927098e-002  
  7.513451957365e-003  1.484379871074e-001  -5.937519484297e-001  -4.221027139501e-002  
  7.514451980253e-003  1.571179577059e-001  -6.284718308237e-001  -4.533986705351e-002  
  7.515452003141e-003  1.658136759092e-001  -6.632547036366e-001  -4.846767268976e-002  
  7.516452026029e-003  1.744709171769e-001  -6.978836687074e-001  -5.159356481769e-002  
  7.517452048917e-003  1.831152023293e-001  -7.324608093173e-001  -5.471742002679e-002  
  7.518452071805e-003  1.917649795823e-001  -7.670599183293e-001  -5.783911498695e-002  
  7.519452094694e-003  2.004072827134e-001  -8.016291308537e-001  -6.095852645336e-002  
  7.520452117582e-003  2.090441067443e-001  -8.361764269773e-001  -6.407553127136e-002  
  7.521452140470e-003  2.176805884300e-001  -8.707223537200e-001  -6.719000638131e-002  
  7.522452163358e-003  2.263127156936e-001  -9.052508627744e-001  -7.030182882342e-002  
  7.523452186246e-003  2.349259743024e-001  -9.397038972098e-001  -7.341087574266e-002  
  7.524452209135e-003  2.435217216580e-001  -9.740868866319e-001  -7.651702439356e-002  
  7.525452232023e-003  2.521224737057e-001  -1.008489894823e+000  -7.962015214507e-002  
  7.526452254911e-003  2.607193275762e-001  -1.042877310305e+000  -8.272013648542e-002  
  7.527452277799e-003  2.692999054828e-001  -1.077199621931e+000  -8.581685502693e-002  
  7.528452300687e-003  2.778632345909e-001  -1.111452938363e+000  -8.891018551086e-002  
  7.529452323575e-003  2.864317952838e-001  -1.145727181135e+000  -9.200000581222e-002  
  7.530452346464e-003  2.949902160056e-001  -1.179960864022e+000  -9.508619394463e-002  
  7.531452369352e-003  3.035381011394e-001  -1.214152404558e+000  -9.816862806507e-002  
  7.532452392240e-003  3.120777608699e-001  -1.248311043480e+000  -1.012471864788e-001  
  7.533452415128e-003  3.205868427311e-001  -1.282347370924e+000  -1.043217476439e-001  
  7.534452438016e-003  3.290793469090e-001  -1.316317387636e+000  -1.073921901766e-001  
  7.535452460905e-003  3.375542356054e-001  -1.350216942421e+000  -1.104583928554e-001  
  7.536452483793e-003  3.460473651099e-001  -1.384189460440e+000  -1.135202346263e-001  
  7.537452506681e-003  3.545140898619e-001  -1.418056359447e+000  -1.165775946077e-001  
  7.538452529569e-003  3.629645754404e-001  -1.451858301762e+000  -1.196303520945e-001  
  7.539452552457e-003  3.714001777627e-001  -1.485600711051e+000  -1.226783865637e-001  
  7.540452575346e-003  3.798414423199e-001  -1.519365769280e+000  -1.257215776785e-001  
  7.541452598234e-003  3.882764492458e-001  -1.553105796983e+000  -1.287598052935e-001  
  7.542452621122e-003  3.966780669798e-001  -1.586712267919e+000  -1.317929494592e-001  
  7.543452644010e-003  4.050338725664e-001  -1.620135490265e+000  -1.348208904267e-001  
  7.544452666898e-003  4.133870313216e-001  -1.653548125287e+000  -1.378435086526e-001  
  7.545452689786e-003  4.217691738456e-001  -1.687076695382e+000  -1.408606848038e-001  
  7.546452712675e-003  4.301139126073e-001  -1.720455650429e+000  -1.438722997618e-001  
  7.547452735563e-003  4.384341277734e-001  -1.753736511093e+000  -1.468782346277e-001  
